Date & Hour,"Total
Type A
Buildings lbs steam "," Total
Type B
Buildings lbs steam  "," Total 
Type C
Buildings lbs steam ", Steam Totals lbs steam ,Type A MWth,Type B MWth,Type C MWth,Steam Totals MWth,Outside Air Temp deg F,Outside Air Relative Humidity %,Outside Air Enthalpy BTU/lb
4/29/17 21:00,"16,291","26,987","29,092","72,370",4.92,8.14,8.78,21.84,53,64,18.5
4/29/17 22:00,"14,480","26,686","28,708","69,874",4.37,8.05,8.66,21.09,53,63,18.4
4/29/17 23:00,"15,190","30,763","34,744","80,697",4.58,9.28,10.49,24.35,51,64,17.6
4/30/17 0:00,"15,412","31,472","32,523","79,407",4.65,9.5,9.81,23.96,49,69,17.2
4/30/17 1:00,"16,153","30,003","34,340","80,495",4.87,9.05,10.36,24.29,47,74,16.7
4/30/17 2:00,"18,890","29,503","34,732","83,126",5.7,8.9,10.48,25.09,45,81,16.4
4/30/17 3:00,"20,718","30,647","37,137","88,503",6.25,9.25,11.21,26.71,43,74,15
4/30/17 4:00,"20,972","31,307","38,171","90,449",6.33,9.45,11.52,27.3,42,76,14.8
4/30/17 5:00,"22,563","34,628","42,276","99,468",6.81,10.45,12.76,30.02,39,93,14.5
4/30/17 6:00,"23,537","35,936","44,197","103,669",7.1,10.85,13.34,31.29,38,94,14.2
4/30/17 7:00,"23,080","35,565","44,585","103,231",6.97,10.73,13.46,31.15,38,94,14.2
4/30/17 8:00,"20,365","31,191","39,724","91,280",6.15,9.41,11.99,27.55,41,85,14.9
4/30/17 9:00,"20,241","32,826","40,118","93,184",6.11,9.91,12.11,28.12,44,81,15.9
4/30/17 10:00,"21,009","33,261","40,207","94,477",6.34,10.04,12.13,28.51,45,78,16.2
4/30/17 11:00,"19,375","31,360","36,566","87,301",5.85,9.46,11.04,26.35,46,75,16.4
4/30/17 12:00,"20,230","30,564","37,516","88,310",6.11,9.22,11.32,26.65,48,77,17.4
4/30/17 13:00,"15,589","23,228","28,492","67,309",4.7,7.01,8.6,20.31,50,66,17.4
4/30/17 14:00,"13,675","16,980","23,626","54,281",4.13,5.12,7.13,16.38,55,66,19.6
4/30/17 15:00,"12,875","16,209","20,454","49,537",3.89,4.89,6.17,14.95,57,66,20.6
4/30/17 16:00,"11,509","15,148","22,473","49,130",3.47,4.57,6.78,14.83,60,63,21.7
4/30/17 17:00,"11,744","14,164","22,085","47,993",3.54,4.27,6.67,14.48,62,62,22.6
4/30/17 18:00,"11,137","11,861","21,677","44,675",3.36,3.58,6.54,13.48,64,62,23.7
4/30/17 19:00,"11,067","12,383","21,146","44,596",3.34,3.74,6.38,13.46,66,63,24.9
4/30/17 20:00,"10,646","14,221","20,851","45,718",3.21,4.29,6.29,13.8,64,62,23.7
4/30/17 21:00,"11,571","19,072","26,759","57,402",3.49,5.76,8.08,17.32,62,64,22.9
4/30/17 22:00,"11,483","16,713","23,214","51,409",3.47,5.04,7.01,15.51,61,64,22.4
4/30/17 23:00,"11,768","17,744","23,448","52,960",3.55,5.35,7.08,15.98,60,66,22.1
2005/1/17 00:00,"10,893","17,751","22,914","51,559",3.29,5.36,6.92,15.56,60,68,22.3
2005/1/17 01:00,"10,816","17,183","20,654","48,653",3.26,5.19,6.23,14.68,60,71,22.7
2005/1/17 02:00,"11,120","16,319","23,851","51,291",3.36,4.92,7.2,15.48,59,75,22.6
2005/1/17 03:00,"11,423","16,274","24,198","51,895",3.45,4.91,7.3,15.66,58,79,22.5
2005/1/17 04:00,"13,580","17,478","25,561","56,620",4.1,5.27,7.71,17.09,57,83,22.4
2005/1/17 05:00,"13,717","17,788","25,789","57,295",4.14,5.37,7.78,17.29,56,86,22.2
2005/1/17 06:00,"17,379","20,165","28,656","66,200",5.24,6.09,8.65,19.98,56,88,22.4
2005/1/17 07:00,"16,652","18,240","29,987","64,879",5.03,5.5,9.05,19.58,57,88,23
2005/1/17 08:00,"15,096","18,851","26,756","60,703",4.56,5.69,8.07,18.32,59,87,24
2005/1/17 09:00,"15,514","19,467","24,988","59,968",4.68,5.87,7.54,18.1,62,81,25.1
2005/1/17 10:00,"14,752","17,224","25,420","57,395",4.45,5.2,7.67,17.32,64,81,26.3
2005/1/17 11:00,"13,987","13,629","24,102","51,718",4.22,4.11,7.27,15.61,68,75,28
2005/1/17 12:00,"13,446","13,797","22,378","49,621",4.06,4.16,6.75,14.98,71,72,29.5
2005/1/17 13:00,"13,081","13,852","21,723","48,656",3.95,4.18,6.56,14.68,73,65,29.5
2005/1/17 14:00,"12,557","12,347","23,342","48,246",3.79,3.73,7.04,14.56,74,69,31
2005/1/17 15:00,"11,625","13,928","23,302","48,855",3.51,4.2,7.03,14.74,73,72,30.9
2005/1/17 16:00,"11,660","11,448","21,331","44,439",3.52,3.45,6.44,13.41,73,68,30.1
2005/1/17 17:00,"11,832","13,870","22,492","48,195",3.57,4.19,6.79,14.54,72,74,30.5
2005/1/17 18:00,"12,486","13,406","23,060","48,952",3.77,4.05,6.96,14.77,72,73,30.3
2005/1/17 19:00,"12,740","16,886","25,462","55,088",3.84,5.1,7.68,16.63,71,93,33.2
2005/1/17 20:00,"11,944","17,365","26,210","55,519",3.6,5.24,7.91,16.76,62,96,27
2005/1/17 21:00,"12,297","17,497","24,235","54,028",3.71,5.28,7.31,16.31,61,98,26.6
2005/1/17 22:00,"11,096","17,291","21,846","50,233",3.35,5.22,6.59,15.16,61,96,26.4
2005/1/17 23:00,"11,110","18,266","24,754","54,129",3.35,5.51,7.47,16.34,60,97,25.8
2005/2/17 00:00,"11,173","18,019","20,786","49,978",3.37,5.44,6.27,15.08,60,97,25.8
2005/2/17 01:00,"12,074","14,530","23,283","49,887",3.64,4.38,7.03,15.06,60,96,25.7
2005/2/17 02:00,"11,900","18,103","24,412","54,416",3.59,5.46,7.37,16.42,60,91,25.1
2005/2/17 03:00,"14,928","18,668","27,573","61,168",4.51,5.63,8.32,18.46,56,90,22.6
2005/2/17 04:00,"15,914","25,163","28,438","69,516",4.8,7.59,8.58,20.98,55,88,21.9
2005/2/17 05:00,"15,817","27,996","31,966","75,780",4.77,8.45,9.65,22.87,51,96,20.5
2005/2/17 06:00,"18,832","28,379","34,092","81,303",5.68,8.56,10.29,24.54,48,98,19.1
2005/2/17 07:00,"18,826","25,832","33,702","78,360",5.68,7.8,10.17,23.65,48,99,19.1
2005/2/17 08:00,"19,247","24,112","34,359","77,718",5.81,7.28,10.37,23.45,51,96,20.5
2005/2/17 09:00,"17,246","23,523","31,791","72,560",5.2,7.1,9.59,21.9,54,75,20
2005/2/17 10:00,"17,117","21,672","31,472","70,261",5.17,6.54,9.5,21.2,55,69,19.9
2005/2/17 11:00,"17,515","21,412","30,532","69,459",5.29,6.46,9.21,20.96,55,64,19.4
2005/2/17 12:00,"16,191","20,719","27,358","64,268",4.89,6.25,8.26,19.4,55,63,19.3
2005/2/17 13:00,"14,863","21,992","29,457","66,313",4.49,6.64,8.89,20.01,57,81,22.2
2005/2/17 14:00,"14,934","20,092","26,190","61,216",4.51,6.06,7.9,18.47,55,65,19.5
2005/2/17 15:00,"14,852","17,808","26,440","59,100",4.48,5.37,7.98,17.84,56,66,20.1
2005/2/17 16:00,"15,733","24,297","30,108","70,138",4.75,7.33,9.09,21.17,56,66,20.1
2005/2/17 17:00,"19,541","33,715","41,203","94,458",5.9,10.17,12.43,28.51,51,81,19.1
2005/2/17 18:00,"18,381","28,843","35,348","82,572",5.55,8.7,10.67,24.92,49,69,17.2
2005/2/17 19:00,"15,391","28,858","32,971","77,219",4.64,8.71,9.95,23.3,51,69,18.1
2005/2/17 20:00,"17,594","31,998","36,589","86,181",5.31,9.66,11.04,26.01,49,79,18
2005/2/17 21:00,"17,204","29,463","35,881","82,549",5.19,8.89,10.83,24.91,48,75,17.2
2005/2/17 22:00,"16,501","29,746","33,644","79,892",4.98,8.98,10.15,24.11,48,74,17.2
2005/2/17 23:00,"16,689","31,253","34,418","82,360",5.04,9.43,10.39,24.86,48,75,17.2
2005/3/17 00:00,"16,830","32,378","32,583","81,790",5.08,9.77,9.83,24.68,47,72,16.6
2005/3/17 01:00,"16,760","29,100","33,340","79,201",5.06,8.78,10.06,23.9,47,67,16.2
2005/3/17 02:00,"17,237","30,634","34,259","82,129",5.2,9.24,10.34,24.79,47,69,16.3
2005/3/17 03:00,"20,099","29,977","35,699","85,775",6.07,9.05,10.77,25.89,47,74,16.7
2005/3/17 04:00,"20,227","32,371","36,374","88,972",6.1,9.77,10.98,26.85,45,77,16.1
2005/3/17 05:00,"21,339","32,298","38,200","91,838",6.44,9.75,11.53,27.72,45,77,16.1
2005/3/17 06:00,"22,275","34,434","43,494","100,203",6.72,10.39,13.13,30.24,45,75,15.9
2005/3/17 07:00,"24,907","35,137","45,781","105,825",7.52,10.6,13.82,31.94,45,78,16.2
2005/3/17 08:00,"26,418","37,321","48,329","112,069",7.97,11.26,14.59,33.82,44,78,15.7
2005/3/17 09:00,"26,645","41,951","50,174","118,770",8.04,12.66,15.14,35.84,42,89,15.6
2005/3/17 10:00,"25,053","38,698","46,998","110,749",7.56,11.68,14.18,33.42,42,78,14.9
2005/3/17 11:00,"24,576","37,789","43,482","105,847",7.42,11.4,13.12,31.94,43,70,14.8
2005/3/17 12:00,"23,532","33,830","41,589","98,950",7.1,10.21,12.55,29.86,44,67,15
2005/3/17 13:00,"20,842","31,707","39,156","91,705",6.29,9.57,11.82,27.68,45,65,15.2
2005/3/17 14:00,"19,911","30,285","35,289","85,485",6.01,9.14,10.65,25.8,48,63,16.3
2005/3/17 15:00,"17,530","28,463","32,917","78,910",5.29,8.59,9.93,23.81,50,58,16.7
2005/3/17 16:00,"17,822","21,429","30,644","69,895",5.38,6.47,9.25,21.09,52,53,17.1
2005/3/17 17:00,"16,921","21,542","31,760","70,222",5.11,6.5,9.58,21.19,52,45,16.4
2005/3/17 18:00,"16,424","20,602","30,312","67,337",4.96,6.22,9.15,20.32,52,44,16.3
2005/3/17 19:00,"15,832","22,599","32,367","70,798",4.78,6.82,9.77,21.37,51,47,16.2
2005/3/17 20:00,"17,441","32,311","38,939","88,691",5.26,9.75,11.75,26.77,50,48,15.9
2005/3/17 21:00,"19,395","33,567","39,832","92,794",5.85,10.13,12.02,28,45,81,16.4
2005/3/17 22:00,"22,472","38,758","42,386","103,616",6.78,11.7,12.79,31.27,38,85,13.7
2005/3/17 23:00,"22,126","40,708","44,198","107,032",6.68,12.29,13.34,32.3,36,87,13
2005/4/17 00:00,"24,333","41,802","45,096","111,231",7.34,12.62,13.61,33.57,35,93,12.9
2005/4/17 01:00,"25,123","40,964","45,126","111,213",7.58,12.36,13.62,33.56,33,93,12.1
2005/4/17 02:00,"25,711","40,655","47,384","113,749",7.76,12.27,14.3,34.33,33,95,12.2
2005/4/17 03:00,"26,656","40,883","47,445","114,983",8.04,12.34,14.32,34.7,33,95,12.2
2005/4/17 04:00,"28,880","42,513","49,821","121,214",8.72,12.83,15.04,36.58,32,96,11.9
2005/4/17 05:00,"31,759","43,339","52,699","127,797",9.58,13.08,15.9,38.57,31,96,11.5
2005/4/17 06:00,"34,322","47,025","59,030","140,377",10.36,14.19,17.81,42.36,31,97,11.5
2005/4/17 07:00,"33,495","46,121","58,065","137,681",10.11,13.92,17.52,41.55,31,95,11.4
2005/4/17 08:00,"26,866","39,406","47,761","114,033",8.11,11.89,14.41,34.41,35,84,12.4
2005/4/17 09:00,"22,511","32,871","41,218","96,600",6.79,9.92,12.44,29.15,44,60,14.5
2005/4/17 10:00,"20,358","26,969","34,905","82,232",6.14,8.14,10.53,24.82,50,57,16.6
2005/4/17 11:00,"19,783","25,291","34,403","79,477",5.97,7.63,10.38,23.99,51,49,16.4
2005/4/17 12:00,"17,114","24,018","32,769","73,902",5.16,7.25,9.89,22.3,52,47,16.6
2005/4/17 13:00,"17,510","24,419","32,817","74,745",5.28,7.37,9.9,22.56,53,48,17
2005/4/17 14:00,"17,470","24,494","33,327","75,290",5.27,7.39,10.06,22.72,53,44,16.7
2005/4/17 15:00,"20,134","28,917","39,170","88,221",6.08,8.73,11.82,26.62,51,66,17.8
2005/4/17 16:00,"20,072","29,914","35,969","85,955",6.06,9.03,10.86,25.94,49,66,17
2005/4/17 17:00,"20,142","35,750","40,169","96,061",6.08,10.79,12.12,28.99,49,84,18.4
2005/4/17 18:00,"20,337","36,189","40,157","96,684",6.14,10.92,12.12,29.18,48,84,17.9
2005/4/17 19:00,"18,696","33,799","40,356","92,852",5.64,10.2,12.18,28.02,47,89,17.9
2005/4/17 20:00,"18,048","35,041","39,180","92,269",5.45,10.58,11.82,27.85,48,71,16.9
2005/4/17 21:00,"18,165","33,039","38,375","89,579",5.48,9.97,11.58,27.03,47,78,17
2005/4/17 22:00,"16,732","32,036","35,335","84,102",5.05,9.67,10.66,25.38,48,76,17.3
2005/4/17 23:00,"15,843","32,714","33,199","81,756",4.78,9.87,10.02,24.67,49,68,17.1
2005/5/17 00:00,"17,047","33,142","34,611","84,800",5.14,10,10.45,25.59,49,74,17.6
2005/5/17 01:00,"20,288","33,715","36,048","90,051",6.12,10.17,10.88,27.18,46,86,17.2
2005/5/17 02:00,"20,601","35,352","39,569","95,522",6.22,10.67,11.94,28.83,44,90,16.5
2005/5/17 03:00,"21,326","34,692","36,422","92,440",6.44,10.47,10.99,27.9,43,93,16.3
2005/5/17 04:00,"21,394","34,213","37,046","92,654",6.46,10.33,11.18,27.96,43,94,16.4
2005/5/17 05:00,"23,310","33,632","39,760","96,703",7.03,10.15,12,29.18,44,95,16.9
2005/5/17 06:00,"24,082","35,967","43,580","103,629",7.27,10.85,13.15,31.27,45,95,17.4
2005/5/17 07:00,"24,831","35,952","42,894","103,677",7.49,10.85,12.94,31.29,45,95,17.4
2005/5/17 08:00,"23,843","37,164","42,454","103,460",7.2,11.22,12.81,31.22,46,95,17.8
2005/5/17 09:00,"22,731","36,788","40,721","100,241",6.86,11.1,12.29,30.25,47,95,18.3
2005/5/17 10:00,"21,834","34,647","39,569","96,051",6.59,10.46,11.94,28.99,49,95,19.3
2005/5/17 11:00,"21,254","34,271","40,341","95,866",6.41,10.34,12.17,28.93,49,95,19.3
2005/5/17 12:00,"20,837","32,456","38,570","91,864",6.29,9.79,11.64,27.72,49,95,19.3
2005/5/17 13:00,"17,308","27,933","34,431","79,672",5.22,8.43,10.39,24.04,51,89,19.8
2005/5/17 14:00,"16,469","24,113","32,493","73,075",4.97,7.28,9.81,22.05,53,85,20.5
2005/5/17 15:00,"16,009","22,200","31,831","70,041",4.83,6.7,9.61,21.14,54,82,20.7
2005/5/17 16:00,"14,789","20,064","28,996","63,849",4.46,6.06,8.75,19.27,56,84,22
2005/5/17 17:00,"14,530","20,341","29,077","63,948",4.38,6.14,8.78,19.3,56,86,22.2
2005/5/17 18:00,"14,820","19,420","30,402","64,641",4.47,5.86,9.17,19.51,56,88,22.4
2005/5/17 19:00,"15,256","22,011","30,380","67,647",4.6,6.64,9.17,20.42,55,90,22.1
2005/5/17 20:00,"13,447","23,276","28,574","65,297",4.06,7.02,8.62,19.71,55,92,22.3
2005/5/17 21:00,"14,411","22,884","29,915","67,210",4.35,6.91,9.03,20.28,54,94,21.9
2005/5/17 22:00,"13,245","22,477","28,575","64,296",4,6.78,8.62,19.4,55,93,22.4
2005/5/17 23:00,"12,612","20,288","25,672","58,572",3.81,6.12,7.75,17.68,56,93,22.9
2005/6/17 00:00,"13,267","21,770","26,986","62,023",4,6.57,8.14,18.72,56,93,22.9
2005/6/17 01:00,"12,519","20,008","24,525","57,052",3.78,6.04,7.4,17.22,56,92,22.8
2005/6/17 02:00,"12,690","18,317","29,802","60,809",3.83,5.53,8.99,18.35,57,92,23.4
2005/6/17 03:00,"11,774","18,911","23,941","54,626",3.55,5.71,7.23,16.49,56,93,22.9
2005/6/17 04:00,"12,754","19,262","25,931","57,947",3.85,5.81,7.83,17.49,57,93,23.5
2005/6/17 05:00,"11,880","19,321","26,723","57,924",3.59,5.83,8.06,17.48,57,95,23.7
2005/6/17 06:00,"16,965","23,959","30,824","71,747",5.12,7.23,9.3,21.65,57,96,23.8
2005/6/17 07:00,"16,553","23,843","32,564","72,960",5,7.2,9.83,22.02,54,98,22.3
2005/6/17 08:00,"15,655","23,000","30,715","69,370",4.72,6.94,9.27,20.94,55,98,22.9
2005/6/17 09:00,"19,586","35,439","42,662","97,687",5.91,10.7,12.88,29.48,54,98,22.3
2005/6/17 10:00,"20,744","34,410","44,280","99,435",6.26,10.38,13.36,30.01,49,99,19.7
2005/6/17 11:00,"18,608","32,930","39,077","90,615",5.62,9.94,11.79,27.35,50,97,20
2005/6/17 12:00,"18,525","30,712","37,806","87,043",5.59,9.27,11.41,26.27,50,96,19.9
2005/6/17 13:00,"19,934","32,288","39,534","91,755",6.02,9.74,11.93,27.69,49,96,19.4
2005/6/17 14:00,"19,821","32,257","39,606","91,684",5.98,9.73,11.95,27.67,49,96,19.4
2005/6/17 15:00,"19,844","35,631","40,663","96,138",5.99,10.75,12.27,29.01,48,96,18.9
2005/6/17 16:00,"19,654","36,358","41,522","97,534",5.93,10.97,12.53,29.43,47,97,18.5
2005/6/17 17:00,"19,664","35,362","40,185","95,211",5.93,10.67,12.13,28.73,47,97,18.5
2005/6/17 18:00,"19,727","34,243","41,177","95,147",5.95,10.33,12.43,28.71,47,98,18.6
2005/6/17 19:00,"20,250","34,759","41,522","96,531",6.11,10.49,12.53,29.13,46,94,17.8
2005/6/17 20:00,"19,763","34,749","42,418","96,930",5.96,10.49,12.8,29.25,45,96,17.4
2005/6/17 21:00,"21,312","35,286","43,616","100,213",6.43,10.65,13.16,30.24,44,94,16.8
2005/6/17 22:00,"20,499","35,112","42,712","98,323",6.19,10.6,12.89,29.67,44,95,16.9
2005/6/17 23:00,"21,540","37,067","39,894","98,502",6.5,11.19,12.04,29.73,44,96,17
2005/7/17 00:00,"20,698","36,491","40,700","97,890",6.25,11.01,12.28,29.54,43,96,16.5
2005/7/17 01:00,"20,899","33,719","37,838","92,456",6.31,10.18,11.42,27.9,43,96,16.5
2005/7/17 02:00,"21,337","35,430","38,659","95,425",6.44,10.69,11.67,28.8,43,96,16.5
2005/7/17 03:00,"21,669","35,438","41,412","98,519",6.54,10.69,12.5,29.73,42,94,15.9
2005/7/17 04:00,"21,942","36,246","44,487","102,675",6.62,10.94,13.43,30.99,41,92,15.3
2005/7/17 05:00,"23,766","35,883","45,566","105,216",7.17,10.83,13.75,31.75,41,91,15.3
2005/7/17 06:00,"25,171","37,983","48,251","111,405",7.6,11.46,14.56,33.62,40,91,14.9
2005/7/17 07:00,"25,796","38,051","50,682","114,529",7.79,11.48,15.3,34.56,40,92,14.9
2005/7/17 08:00,"23,966","38,193","47,643","109,802",7.23,11.53,14.38,33.14,40,92,14.9
2005/7/17 09:00,"24,822","39,410","48,158","112,389",7.49,11.89,14.53,33.92,40,92,14.9
2005/7/17 10:00,"23,721","39,350","49,834","112,906",7.16,11.88,15.04,34.07,40,86,14.6
2005/7/17 11:00,"23,949","38,216","45,837","108,003",7.23,11.53,13.83,32.59,40,91,14.9
2005/7/17 12:00,"22,311","36,885","43,475","102,671",6.73,11.13,13.12,30.99,43,83,15.6
2005/7/17 13:00,"24,549","39,349","48,249","112,146",7.41,11.87,14.56,33.84,41,92,15.3
2005/7/17 14:00,"23,734","40,261","46,826","110,822",7.16,12.15,14.13,33.45,40,90,14.8
2005/7/17 15:00,"24,838","39,270","47,409","111,517",7.5,11.85,14.31,33.65,40,93,15
2005/7/17 16:00,"24,250","40,597","48,893","113,741",7.32,12.25,14.76,34.33,40,93,15
2005/7/17 17:00,"24,791","40,284","47,824","112,898",7.48,12.16,14.43,34.07,40,95,15.1
2005/7/17 18:00,"26,420","38,874","50,818","116,111",7.97,11.73,15.34,35.04,39,94,14.6
2005/7/17 19:00,"24,884","39,278","47,973","112,135",7.51,11.85,14.48,33.84,39,95,14.7
2005/7/17 20:00,"25,153","40,633","48,688","114,474",7.59,12.26,14.69,34.55,39,96,14.7
2005/7/17 21:00,"25,379","38,781","47,020","111,180",7.66,11.7,14.19,33.55,39,95,14.7
2005/7/17 22:00,"23,775","41,066","47,561","112,402",7.18,12.39,14.35,33.92,38,95,14.2
2005/7/17 23:00,"25,137","42,780","46,507","114,424",7.59,12.91,14.04,34.53,38,93,14.1
2005/8/17 00:00,"24,832","41,230","45,972","112,033",7.49,12.44,13.87,33.81,38,92,14.1
2005/8/17 01:00,"24,589","40,815","48,150","113,554",7.42,12.32,14.53,34.27,38,92,14.1
2005/8/17 02:00,"28,076","43,820","51,233","123,129",8.47,13.22,15.46,37.16,37,91,13.6
2005/8/17 03:00,"28,398","42,833","49,332","120,563",8.57,12.93,14.89,36.38,35,91,12.8
2005/8/17 04:00,"29,496","43,367","50,471","123,334",8.9,13.09,15.23,37.22,35,91,12.8
2005/8/17 05:00,"32,290","45,209","52,802","130,300",9.74,13.64,15.94,39.32,35,88,12.6
2005/8/17 06:00,"33,590","48,047","58,601","140,238",10.14,14.5,17.69,42.32,35,87,12.6
2005/8/17 07:00,"33,099","49,824","61,457","144,381",9.99,15.04,18.55,43.57,35,86,12.5
2005/8/17 08:00,"33,213","50,086","60,148","143,447",10.02,15.12,18.15,43.29,35,83,12.4
